1e-06	0.001
4e-06	0.002
9e-06	0.003
1.6e-05	0.004
2.5e-05	0.005
3.6e-05	0.006
4.9e-05	0.007
6.4e-05	0.008
8.1e-05	0.009
0.0001	0.01
0.000121	0.011
0.000144	0.012
0.000169	0.013
0.000196	0.014
0.000225	0.015
0.000256	0.016
0.000289	0.017
0.000324	0.018
0.000361	0.019
0.0004	0.02
0.000441	0.021
0.000484	0.022
0.000529	0.023
0.000576	0.024
0.000625	0.025
0.000676	0.026
0.000729	0.027
0.000784	0.028
0.000841	0.029
0.0009	0.03
0.000961	0.031
0.001024	0.032
0.001089	0.033
0.001156	0.034
0.001225	0.035
0.001296	0.036
0.001369	0.037
0.001444	0.038
0.001521	0.039
0.0016	0.04
0.001681	0.041
0.001764	0.042
0.001849	0.043
0.001936	0.044
0.002025	0.045
0.002116	0.046
0.002209	0.047
0.002304	0.048
0.002401	0.049
0.0025	0.05
0.002601	0.051
0.002704	0.052
0.002809	0.053
0.0029159	0.054
0.0030249	0.055
0.0031359	0.056
0.0032489	0.057
0.0033639	0.058
0.0034809	0.059
0.0035999	0.06
0.0037209	0.061
0.0038439	0.062
0.0039689	0.063
0.0040959	0.064
0.0042248	0.065
0.0043558	0.066
0.0044888	0.067
0.0046238	0.068
0.0047608	0.069
0.0048998	0.07
0.0050407	0.071
0.0051837	0.072
0.0053287	0.073
0.0054757	0.074
0.0056246	0.075
0.0057756	0.076
0.0059286	0.077
0.0060835	0.078
0.0062405	0.079
0.0063995	0.08
0.0065604	0.081
0.0067234	0.082
0.0068883	0.083
0.0070553	0.084
0.0072242	0.085
0.0073952	0.086
0.0075681	0.087
0.007743	0.088
0.00792	0.089
0.0080989	0.09
0.0082798	0.091
0.0084628	0.092
0.0086477	0.093
0.0088346	0.094
0.0090235	0.095
0.0092144	0.096
0.0094073	0.097
0.0096022	0.098
0.0097991	0.099
0.0099979	0.1
0.010199	0.101
0.010402	0.102
0.010607	0.103
0.010813	0.104
0.011022	0.105
0.011233	0.106
0.011446	0.107
0.011661	0.108
0.011878	0.109
0.012096	0.11
