0.025416	0.305
0.025499	0.306
0.025583	0.307
0.025666	0.308
0.025749	0.309
0.025832	0.31
0.025916	0.311
0.025999	0.312
0.026082	0.313
0.026166	0.314
0.026249	0.315
0.026332	0.316
0.026416	0.317
0.026499	0.318
0.026582	0.319
0.026665	0.32
0.026749	0.321
0.026832	0.322
0.026915	0.323
0.026999	0.324
0.027082	0.325
0.027165	0.326
0.027248	0.327
0.027332	0.328
0.027415	0.329
0.027498	0.33
0.027581	0.331
0.027665	0.332
0.027748	0.333
0.027831	0.334
0.027915	0.335
0.027998	0.336
0.028081	0.337
0.028164	0.338
0.028248	0.339
0.028331	0.34
0.028414	0.341
0.028497	0.342
0.02858	0.343
0.028664	0.344
0.028747	0.345
0.02883	0.346
0.028913	0.347
0.028997	0.348
0.02908	0.349
0.029163	0.35
0.029246	0.351
0.029329	0.352
0.029413	0.353
0.029496	0.354
0.029579	0.355
0.029662	0.356
0.029745	0.357
0.029829	0.358
0.029912	0.359
0.029995	0.36
0.030078	0.361
0.030161	0.362
0.030244	0.363
0.030327	0.364
0.030411	0.365
0.030494	0.366
0.030577	0.367
0.03066	0.368
0.030743	0.369
0.030826	0.37
0.030909	0.371
0.030992	0.372
0.031075	0.373
0.031159	0.374
0.031242	0.375
0.031325	0.376
0.031408	0.377
0.031491	0.378
0.031574	0.379
0.031657	0.38
0.03174	0.381
0.031823	0.382
0.031906	0.383
0.031989	0.384
0.032072	0.385
0.032155	0.386
0.032238	0.387
0.032321	0.388
0.032404	0.389
0.032487	0.39
0.03257	0.391
0.032652	0.392
0.032735	0.393
0.032818	0.394
0.032901	0.395
0.032984	0.396
0.033067	0.397
0.03315	0.398
0.033232	0.399
0.033315	0.4
0.033398	0.401
0.033481	0.402
0.033563	0.403
0.033646	0.404
0.033729	0.405
0.033812	0.406
0.033894	0.407
0.033977	0.408
0.03406	0.409
0.034142	0.41
0.034225	0.411
0.034307	0.412
0.03439	0.413
0.034473	0.414
0.034555	0.415
0.034638	0.416
0.03472	0.417
0.034803	0.418
0.034885	0.419
0.034967	0.42
0.03505	0.421
0.035132	0.422
0.035214	0.423
0.035297	0.424
0.035379	0.425
0.035461	0.426
0.035544	0.427
0.035626	0.428
0.035708	0.429
0.03579	0.43
0.035872	0.431
0.035954	0.432
0.036036	0.433
0.036118	0.434
0.0362	0.435
0.036282	0.436
0.036364	0.437
0.036446	0.438
0.036528	0.439
0.03661	0.44
0.036691	0.441
0.036773	0.442
0.036855	0.443
0.036936	0.444
0.037018	0.445
0.0371	0.446
0.037181	0.447
0.037263	0.448
0.037344	0.449
0.037425	0.45
0.037507	0.451
0.037588	0.452
0.037669	0.453
0.03775	0.454
0.037831	0.455
0.037912	0.456
0.037993	0.457
0.038074	0.458
0.038155	0.459
0.038236	0.46
0.038317	0.461
0.038398	0.462
0.038478	0.463
0.038559	0.464
0.038639	0.465
0.03872	0.466
0.0388	0.467
0.03888	0.468
0.038961	0.469
0.039041	0.47
0.039121	0.471
0.039201	0.472
0.039281	0.473
0.039361	0.474
0.03944	0.475
0.03952	0.476
0.0396	0.477
0.039679	0.478
0.039759	0.479
0.039838	0.48
0.039917	0.481
0.039996	0.482
0.040075	0.483
0.040154	0.484
0.040233	0.485
0.040312	0.486
0.040391	0.487
0.040469	0.488
0.040547	0.489
0.040626	0.49
0.040704	0.491
0.040782	0.492
0.04086	0.493
0.040938	0.494
0.041016	0.495
0.041093	0.496
0.041171	0.497
0.041248	0.498
0.041325	0.499
0.041402	0.5
