1.6667e-07	0.001
6.6667e-07	0.002
1.5e-06	0.003
2.6667e-06	0.004
4.1667e-06	0.005
6e-06	0.006
8.1667e-06	0.007
1.0667e-05	0.008
1.35e-05	0.009
1.6667e-05	0.01
2.0167e-05	0.011
2.4e-05	0.012
2.8167e-05	0.013
3.2667e-05	0.014
3.75e-05	0.015
4.2667e-05	0.016
4.8167e-05	0.017
5.4e-05	0.018
6.0167e-05	0.019
6.6667e-05	0.02
7.35e-05	0.021
8.0667e-05	0.022
8.8167e-05	0.023
9.6e-05	0.024
0.00010417	0.025
0.00011267	0.026
0.0001215	0.027
0.00013067	0.028
0.00014017	0.029
0.00015	0.03
0.00016017	0.031
0.00017067	0.032
0.0001815	0.033
0.00019267	0.034
0.00020417	0.035
0.000216	0.036
0.00022817	0.037
0.00024067	0.038
0.0002535	0.039
0.00026667	0.04
0.00028017	0.041
0.000294	0.042
0.00030817	0.043
0.00032267	0.044
0.0003375	0.045
0.00035267	0.046
0.00036817	0.047
0.000384	0.048
0.00040017	0.049
0.00041667	0.05
0.0004335	0.051
0.00045067	0.052
0.00046817	0.053
0.000486	0.054
0.00050417	0.055
0.00052267	0.056
0.0005415	0.057
0.00056067	0.058
0.00058017	0.059
0.0006	0.06
0.00062017	0.061
0.00064067	0.062
0.0006615	0.063
0.00068267	0.064
0.00070417	0.065
0.000726	0.066
0.00074817	0.067
0.00077067	0.068
0.0007935	0.069
0.00081667	0.07
0.00084017	0.071
0.000864	0.072
0.00088817	0.073
0.00091267	0.074
0.0009375	0.075
0.00096267	0.076
0.00098817	0.077
0.001014	0.078
0.0010402	0.079
0.0010667	0.08
0.0010935	0.081
0.0011207	0.082
0.0011482	0.083
0.001176	0.084
0.0012042	0.085
0.0012327	0.086
0.0012615	0.087
0.0012907	0.088
0.0013202	0.089
0.00135	0.09
0.0013802	0.091
0.0014107	0.092
0.0014415	0.093
0.0014727	0.094
0.0015042	0.095
0.001536	0.096
0.0015682	0.097
0.0016007	0.098
0.0016335	0.099
0.0016667	0.1
0.0017002	0.101
0.001734	0.102
0.0017682	0.103
0.0018027	0.104
0.0018375	0.105
0.0018727	0.106
0.0019082	0.107
0.001944	0.108
0.0019802	0.109
0.0020167	0.11
0.0020535	0.111
0.0020907	0.112
0.0021282	0.113
0.002166	0.114
0.0022042	0.115
0.0022427	0.116
0.0022815	0.117
0.0023207	0.118
0.0023602	0.119
0.0024	0.12
0.0024402	0.121
0.0024807	0.122
0.0025215	0.123
0.0025627	0.124
0.0026042	0.125
0.002646	0.126
0.0026882	0.127
0.0027307	0.128
0.0027735	0.129
0.0028167	0.13
0.0028602	0.131
0.002904	0.132
0.0029482	0.133
0.0029927	0.134
0.0030375	0.135
0.0030827	0.136
0.0031282	0.137
0.003174	0.138
0.0032202	0.139
0.0032667	0.14
0.0033135	0.141
0.0033607	0.142
0.0034082	0.143
0.003456	0.144
0.0035042	0.145
0.0035527	0.146
0.0036015	0.147
0.0036507	0.148
0.0037002	0.149
0.00375	0.15
0.0038002	0.151
0.0038507	0.152
0.0039015	0.153
0.0039527	0.154
0.0040042	0.155
0.004056	0.156
0.0041082	0.157
0.0041607	0.158
0.0042135	0.159
0.0042667	0.16
0.0043202	0.161
0.004374	0.162
0.0044282	0.163
0.0044827	0.164
0.0045375	0.165
0.0045927	0.166
0.0046482	0.167
0.004704	0.168
0.0047602	0.169
0.0048167	0.17
0.0048735	0.171
0.0049307	0.172
0.0049882	0.173
0.005046	0.174
0.0051042	0.175
0.0051627	0.176
0.0052215	0.177
0.0052807	0.178
0.0053402	0.179
0.0054	0.18
0.0054602	0.181
0.0055207	0.182
0.0055815	0.183
0.0056427	0.184
0.0057042	0.185
0.005766	0.186
0.0058282	0.187
0.0058907	0.188
0.0059535	0.189
0.0060167	0.19
0.0060802	0.191
0.006144	0.192
0.0062082	0.193
0.0062727	0.194
0.0063375	0.195
0.0064027	0.196
0.0064682	0.197
0.006534	0.198
0.0066002	0.199
0.0066667	0.2
0.0067335	0.201
