0.00020019	0.001
0.00040077	0.002
0.00060173	0.003
0.00080308	0.004
0.0010048	0.005
0.001207	0.006
0.0014095	0.007
0.0016124	0.008
0.0018157	0.009
0.0020194	0.01
0.0022235	0.011
0.002428	0.012
0.0026328	0.013
0.0028381	0.014
0.0030438	0.015
0.0032499	0.016
0.0034564	0.017
0.0036633	0.018
0.0038705	0.019
0.0040782	0.02
0.0042863	0.021
0.0044948	0.022
0.0047038	0.023
0.0049131	0.024
0.0051228	0.025
0.005333	0.026
0.0055435	0.027
0.0057545	0.028
0.0059659	0.029
0.0061777	0.03
0.0063899	0.031
0.0066026	0.032
0.0068156	0.033
0.0070291	0.034
0.007243	0.035
0.0074573	0.036
0.0076721	0.037
0.0078873	0.038
0.0081029	0.039
0.0083189	0.04
0.0085354	0.041
0.0087523	0.042
0.0089696	0.043
0.0091874	0.044
0.0094055	0.045
0.0096242	0.046
0.0098432	0.047
0.010063	0.048
0.010283	0.049
0.010503	0.05
0.010724	0.051
0.010945	0.052
0.011167	0.053
0.011389	0.054
0.011612	0.055
0.011835	0.056
0.012058	0.057
0.012282	0.058
0.012507	0.059
0.012731	0.06
0.012957	0.061
0.013182	0.062
0.013409	0.063
0.013635	0.064
0.013863	0.065
0.01409	0.066
0.014318	0.067
0.014547	0.068
0.014776	0.069
0.015005	0.07
0.015235	0.071
0.015466	0.072
0.015696	0.073
0.015928	0.074
0.01616	0.075
0.016392	0.076
0.016625	0.077
0.016858	0.078
0.017092	0.079
0.017326	0.08
0.01756	0.081
0.017796	0.082
0.018031	0.083
0.018267	0.084
0.018504	0.085
0.018741	0.086
0.018979	0.087
0.019217	0.088
0.019455	0.089
0.019694	0.09
0.019934	0.091
0.020174	0.092
0.020414	0.093
0.020656	0.094
0.020897	0.095
0.021139	0.096
0.021382	0.097
0.021625	0.098
0.021868	0.099
0.022112	0.1
0.022357	0.101
0.022602	0.102
0.022848	0.103
0.023094	0.104
0.02334	0.105
0.023587	0.106
0.023835	0.107
0.024083	0.108
0.024332	0.109
0.024581	0.11
0.024831	0.111
0.025081	0.112
0.025332	0.113
0.025583	0.114
0.025835	0.115
0.026087	0.116
0.02634	0.117
0.026594	0.118
0.026848	0.119
0.027102	0.12
0.027357	0.121
0.027613	0.122
0.027869	0.123
0.028125	0.124
0.028382	0.125
0.02864	0.126
0.028898	0.127
0.029157	0.128
0.029417	0.129
0.029676	0.13
0.029937	0.131
0.030198	0.132
0.030459	0.133
0.030721	0.134
0.030984	0.135
0.031247	0.136
0.031511	0.137
0.031775	0.138
0.03204	0.139
0.032306	0.14
0.032572	0.141
0.032838	0.142
0.033105	0.143
0.033373	0.144
0.033641	0.145
0.03391	0.146
0.03418	0.147
0.03445	0.148
0.03472	0.149
0.034991	0.15
0.035263	0.151
0.035535	0.152
0.035808	0.153
0.036082	0.154
0.036356	0.155
0.03663	0.156
0.036905	0.157
0.037181	0.158
0.037457	0.159
0.037734	0.16
0.038012	0.161
0.03829	0.162
0.038569	0.163
0.038848	0.164
0.039128	0.165
0.039408	0.166
0.039689	0.167
0.039971	0.168
0.040253	0.169
0.040536	0.17
0.04082	0.171
0.041104	0.172
0.041389	0.173
0.041674	0.174
0.04196	0.175
0.042246	0.176
0.042533	0.177
0.042821	0.178
0.043109	0.179
0.043398	0.18
0.043688	0.181
0.043978	0.182
0.044269	0.183
0.04456	0.184
0.044852	0.185
0.045145	0.186
0.045438	0.187
0.045732	0.188
0.046026	0.189
0.046321	0.19
0.046617	0.191
0.046913	0.192
0.04721	0.193
0.047508	0.194
0.047806	0.195
0.048105	0.196
0.048404	0.197
0.048705	0.198
0.049005	0.199
0.049307	0.2
0.049609	0.201
0.049911	0.202
0.050215	0.203
0.050518	0.204
0.050823	0.205
0.051128	0.206
0.051434	0.207
0.05174	0.208
0.052047	0.209
0.052355	0.21
0.052664	0.211
0.052973	0.212
0.053282	0.213
0.053592	0.214
0.053903	0.215
0.054215	0.216
0.054527	0.217
0.05484	0.218
0.055153	0.219
0.055468	0.22
0.055782	0.221
0.056098	0.222
0.056414	0.223
0.056731	0.224
0.057048	0.225
0.057366	0.226
0.057685	0.227
0.058004	0.228
0.058324	0.229
0.058645	0.23
0.058966	0.231
0.059288	0.232
0.05961	0.233
0.059934	0.234
0.060258	0.235
0.060582	0.236
0.060907	0.237
0.061233	0.238
0.06156	0.239
0.061887	0.24
0.062215	0.241
0.062543	0.242
0.062872	0.243
0.063202	0.244
0.063532	0.245
0.063863	0.246
0.064195	0.247
0.064527	0.248
0.064861	0.249
0.065194	0.25
0.065529	0.251
0.065864	0.252
0.066199	0.253
0.066535	0.254
0.066872	0.255
0.06721	0.256
0.067548	0.257
0.067887	0.258
0.068227	0.259
0.068567	0.26
0.068908	0.261
0.069249	0.262
0.069592	0.263
0.069934	0.264
0.070278	0.265
0.070622	0.266
0.070967	0.267
0.071312	0.268
0.071658	0.269
0.072005	0.27
0.072352	0.271
0.0727	0.272
0.073049	0.273
0.073398	0.274
0.073748	0.275
0.074099	0.276
0.07445	0.277
0.074802	0.278
0.075154	0.279
0.075507	0.28
0.075861	0.281
0.076215	0.282
0.07657	0.283
0.076926	0.284
0.077282	0.285
0.077639	0.286
0.077997	0.287
0.078355	0.288
0.078714	0.289
0.079073	0.29
0.079433	0.291
0.079794	0.292
0.080155	0.293
0.080517	0.294
0.08088	0.295
0.081243	0.296
0.081606	0.297
0.081971	0.298
0.082336	0.299
0.082701	0.3
0.083068	0.301
0.083434	0.302
0.083802	0.303
0.08417	0.304
0.084538	0.305
0.084907	0.306
0.085277	0.307
0.085648	0.308
0.086019	0.309
0.08639	0.31
0.086762	0.311
0.087135	0.312
0.087508	0.313
0.087882	0.314
0.088257	0.315
0.088632	0.316
0.089007	0.317
0.089383	0.318
0.08976	0.319
0.090137	0.32
0.090515	0.321
0.090893	0.322
0.091272	0.323
0.091652	0.324
0.092032	0.325
0.092412	0.326
0.092793	0.327
0.093175	0.328
0.093557	0.329
0.09394	0.33
0.094323	0.331
0.094707	0.332
0.095091	0.333
0.095476	0.334
0.095861	0.335
0.096247	0.336
0.096633	0.337
0.09702	0.338
0.097407	0.339
0.097794	0.34
0.098183	0.341
0.098571	0.342
0.09896	0.343
0.09935	0.344
0.09974	0.345
0.10013	0.346
0.10052	0.347
0.10091	0.348
0.1013	0.349
0.1017	0.35
0.10209	0.351
0.10248	0.352
0.10288	0.353
0.10327	0.354
0.10367	0.355
0.10406	0.356
0.10446	0.357
0.10485	0.358
0.10525	0.359
0.10564	0.36
0.10604	0.361
0.10644	0.362
0.10683	0.363
0.10723	0.364
0.10763	0.365
0.10803	0.366
0.10843	0.367
0.10883	0.368
0.10923	0.369
0.10963	0.37
0.11003	0.371
0.11043	0.372
0.11083	0.373
0.11123	0.374
0.11163	0.375
0.11203	0.376
